Dist Code,Year,State Code,State,District,DISTRICT MALE FIELD LABOUR (Rs per Day),DISTRICT FEMALE FIELD LABOUR (Rs per Day),STATE MALE AVERAGE FIELD LABOUR (Rs per Day),STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)
26,2005,6,Madhya Pradesh,Morena,54.17,47.67,52.55,47.67
26,2006,6,Madhya Pradesh,Morena,64.52,59.14,56.45,59.14
26,2007,6,Madhya Pradesh,Morena,-1,-1,-1,-1
26,2008,6,Madhya Pradesh,Morena,-1,-1,-1,-1
26,2009,6,Madhya Pradesh,Morena,63.33,63.33,87.8,63.33
26,2012,6,Madhya Pradesh,Morena,116.67,-1,154.55,-1
26,2016,6,Madhya Pradesh,Morena,300,-1,230,-1
26,2017,6,Madhya Pradesh,Morena,475,-1,246,-1
27,2000,6,Madhya Pradesh,Bhind,-1,-1,-1,-1
27,2001,6,Madhya Pradesh,Bhind,60,-1,47.82,-1
27,2002,6,Madhya Pradesh,Bhind,-1,-1,-1,-1
27,2003,6,Madhya Pradesh,Bhind,60,45,49.99,45
27,2004,6,Madhya Pradesh,Bhind,60,43.9,53.2,43.9
27,2005,6,Madhya Pradesh,Bhind,60,-1,52.55,-1
27,2006,6,Madhya Pradesh,Bhind,61.5,-1,56.45,-1
27,2007,6,Madhya Pradesh,Bhind,-1,-1,-1,-1
27,2008,6,Madhya Pradesh,Bhind,-1,-1,-1,-1
27,2009,6,Madhya Pradesh,Bhind,100,80,87.8,80
27,2012,6,Madhya Pradesh,Bhind,-1,-1,154.55,-1
27,2013,6,Madhya Pradesh,Bhind,-1,-1,174.92,-1
27,2014,6,Madhya Pradesh,Bhind,-1,-1,187,-1
27,2015,6,Madhya Pradesh,Bhind,325,-1,213.09,-1
27,2016,6,Madhya Pradesh,Bhind,300,-1,230,-1
27,2017,6,Madhya Pradesh,Bhind,300,-1,246,-1
28,2000,6,Madhya Pradesh,Indore,-1,-1,-1,-1
28,2001,6,Madhya Pradesh,Indore,52.14,50,47.82,50
28,2002,6,Madhya Pradesh,Indore,-1,-1,-1,-1
28,2003,6,Madhya Pradesh,Indore,53.64,42.5,49.99,42.5
28,2004,6,Madhya Pradesh,Indore,100,60,53.2,60
28,2005,6,Madhya Pradesh,Indore,62.51,48.95,52.55,48.95
28,2006,6,Madhya Pradesh,Indore,97.9,82,56.45,82
28,2007,6,Madhya Pradesh,Indore,-1,-1,-1,-1
28,2008,6,Madhya Pradesh,Indore,-1,-1,-1,-1
28,2009,6,Madhya Pradesh,Indore,109.17,84.17,87.8,84.17
28,2012,6,Madhya Pradesh,Indore,221.43,-1,154.55,-1
28,2013,6,Madhya Pradesh,Indore,250,200,174.92,200
28,2014,6,Madhya Pradesh,Indore,250,-1,187,-1
28,2015,6,Madhya Pradesh,Indore,300,-1,213.09,-1
28,2016,6,Madhya Pradesh,Indore,300,-1,230,-1
28,2017,6,Madhya Pradesh,Indore,350,-1,246,-1
29,2000,6,Madhya Pradesh,Ratlam,-1,-1,-1,-1
29,2001,6,Madhya Pradesh,Ratlam,60,37.5,47.82,37.5
29,2002,6,Madhya Pradesh,Ratlam,-1,-1,-1,-1
29,2003,6,Madhya Pradesh,Ratlam,57.5,40,49.99,40
29,2004,6,Madhya Pradesh,Ratlam,50,40,53.2,40
29,2005,6,Madhya Pradesh,Ratlam,50,40.67,52.55,40.67
29,2006,6,Madhya Pradesh,Ratlam,52.29,48.51,56.45,48.51
29,2007,6,Madhya Pradesh,Ratlam,-1,-1,-1,-1
29,2008,6,Madhya Pradesh,Ratlam,-1,-1,-1,-1
29,2009,6,Madhya Pradesh,Ratlam,101.75,101,87.8,101
29,2012,6,Madhya Pradesh,Ratlam,200,-1,154.55,-1
29,2013,6,Madhya Pradesh,Ratlam,200,-1,174.92,-1
29,2015,6,Madhya Pradesh,Ratlam,300,-1,213.09,-1
29,2016,6,Madhya Pradesh,Ratlam,300,-1,230,-1
29,2017,6,Madhya Pradesh,Ratlam,320,-1,246,-1
30,2000,6,Madhya Pradesh,Ujjain,-1,-1,-1,-1
30,2001,6,Madhya Pradesh,Ujjain,58,50,47.82,50
30,2002,6,Madhya Pradesh,Ujjain,-1,-1,-1,-1
30,2003,6,Madhya Pradesh,Ujjain,50,42.5,49.99,42.5
30,2004,6,Madhya Pradesh,Ujjain,50,45,53.2,45
30,2005,6,Madhya Pradesh,Ujjain,57.69,51.83,52.55,51.83
30,2006,6,Madhya Pradesh,Ujjain,62.77,57.26,56.45,57.26
30,2007,6,Madhya Pradesh,Ujjain,-1,-1,-1,-1
30,2008,6,Madhya Pradesh,Ujjain,-1,-1,-1,-1
30,2009,6,Madhya Pradesh,Ujjain,58.14,56.61,87.8,56.61
30,2012,6,Madhya Pradesh,Ujjain,120,-1,154.55,-1
30,2013,6,Madhya Pradesh,Ujjain,140,-1,174.92,-1
30,2014,6,Madhya Pradesh,Ujjain,177,-1,187,-1
30,2015,6,Madhya Pradesh,Ujjain,180,-1,213.09,-1
30,2016,6,Madhya Pradesh,Ujjain,200,-1,230,-1
30,2017,6,Madhya Pradesh,Ujjain,200,-1,246,-1
31,2000,6,Madhya Pradesh,Mandsaur,-1,-1,-1,-1
31,2001,6,Madhya Pradesh,Mandsaur,50,38,47.82,38
31,2002,6,Madhya Pradesh,Mandsaur,-1,-1,-1,-1
31,2003,6,Madhya Pradesh,Mandsaur,50,27.5,49.99,27.5
31,2004,6,Madhya Pradesh,Mandsaur,50,40,53.2,40
31,2005,6,Madhya Pradesh,Mandsaur,45.25,34.89,52.55,34.89
31,2006,6,Madhya Pradesh,Mandsaur,45.77,33.89,56.45,33.89
31,2007,6,Madhya Pradesh,Mandsaur,-1,-1,-1,-1
31,2008,6,Madhya Pradesh,Mandsaur,-1,-1,-1,-1
31,2009,6,Madhya Pradesh,Mandsaur,89.27,78.61,87.8,78.61
31,2012,6,Madhya Pradesh,Mandsaur,150,-1,154.55,-1
31,2013,6,Madhya Pradesh,Mandsaur,-1,-1,174.92,-1
31,2014,6,Madhya Pradesh,Mandsaur,250,-1,187,-1
31,2015,6,Madhya Pradesh,Mandsaur,300,-1,213.09,-1
32,2000,6,Madhya Pradesh,Dewas,-1,-1,-1,-1
32,2001,6,Madhya Pradesh,Dewas,40,38.33,47.82,38.33
32,2002,6,Madhya Pradesh,Dewas,-1,-1,-1,-1
32,2003,6,Madhya Pradesh,Dewas,50.63,46.25,49.99,46.25
32,2004,6,Madhya Pradesh,Dewas,70,60,53.2,60
32,2005,6,Madhya Pradesh,Dewas,64.52,56.07,52.55,56.07
32,2006,6,Madhya Pradesh,Dewas,70.1,63.13,56.45,63.13
32,2007,6,Madhya Pradesh,Dewas,-1,-1,-1,-1
32,2008,6,Madhya Pradesh,Dewas,-1,-1,-1,-1
32,2009,6,Madhya Pradesh,Dewas,122.66,100,87.8,100
32,2012,6,Madhya Pradesh,Dewas,200,-1,154.55,-1
32,2013,6,Madhya Pradesh,Dewas,200,-1,174.92,-1
32,2014,6,Madhya Pradesh,Dewas,220,-1,187,-1
32,2015,6,Madhya Pradesh,Dewas,250,-1,213.09,-1
32,2016,6,Madhya Pradesh,Dewas,316.67,-1,230,-1
32,2017,6,Madhya Pradesh,Dewas,350,-1,246,-1
33,2000,6,Madhya Pradesh,Dhar,-1,-1,-1,-1
33,2001,6,Madhya Pradesh,Dhar,46.67,41.67,47.82,41.67
33,2002,6,Madhya Pradesh,Dhar,-1,-1,-1,-1
33,2003,6,Madhya Pradesh,Dhar,49.38,41,49.99,41
33,2004,6,Madhya Pradesh,Dhar,50,50,53.2,50
33,2005,6,Madhya Pradesh,Dhar,49.67,44.59,52.55,44.59
33,2006,6,Madhya Pradesh,Dhar,52.47,47.76,56.45,47.76
33,2007,6,Madhya Pradesh,Dhar,-1,-1,-1,-1
33,2008,6,Madhya Pradesh,Dhar,-1,-1,-1,-1
33,2009,6,Madhya Pradesh,Dhar,69.53,66.67,87.8,66.67
33,2012,6,Madhya Pradesh,Dhar,178.57,-1,154.55,-1
33,2013,6,Madhya Pradesh,Dhar,212.5,-1,174.92,-1
33,2014,6,Madhya Pradesh,Dhar,200,-1,187,-1
33,2015,6,Madhya Pradesh,Dhar,225,-1,213.09,-1
33,2016,6,Madhya Pradesh,Dhar,296,-1,230,-1
33,2017,6,Madhya Pradesh,Dhar,300,-1,246,-1
34,2000,6,Madhya Pradesh,Jhabua,-1,-1,-1,-1
34,2001,6,Madhya Pradesh,Jhabua,46.43,36.67,47.82,36.67
34,2002,6,Madhya Pradesh,Jhabua,-1,-1,-1,-1
34,2003,6,Madhya Pradesh,Jhabua,47.73,40,49.99,40
34,2004,6,Madhya Pradesh,Jhabua,60,50,53.2,50
34,2005,6,Madhya Pradesh,Jhabua,53.37,50.56,52.55,50.56
34,2006,6,Madhya Pradesh,Jhabua,57.5,56.39,56.45,56.39
34,2007,6,Madhya Pradesh,Jhabua,-1,-1,-1,-1
34,2008,6,Madhya Pradesh,Jhabua,-1,-1,-1,-1
34,2009,6,Madhya Pradesh,Jhabua,103.13,97.67,87.8,97.67
34,2012,6,Madhya Pradesh,Jhabua,150,-1,154.55,-1
34,2013,6,Madhya Pradesh,Jhabua,150,-1,174.92,-1
34,2014,6,Madhya Pradesh,Jhabua,150,-1,187,-1
34,2015,6,Madhya Pradesh,Jhabua,200,-1,213.09,-1
34,2016,6,Madhya Pradesh,Jhabua,200,-1,230,-1
34,2017,6,Madhya Pradesh,Jhabua,200,-1,246,-1
35,2000,6,Madhya Pradesh,Khargone / West Nimar,-1,-1,-1,-1
35,2001,6,Madhya Pradesh,Khargone / West Nimar,44.29,42.5,47.82,42.5
35,2002,6,Madhya Pradesh,Khargone / West Nimar,-1,-1,-1,-1
35,2003,6,Madhya Pradesh,Khargone / West Nimar,50,39,49.99,39
35,2004,6,Madhya Pradesh,Khargone / West Nimar,50,40,53.2,40
35,2005,6,Madhya Pradesh,Khargone / West Nimar,-1,-1,52.55,-1
35,2006,6,Madhya Pradesh,Khargone / West Nimar,47.5,46.38,56.45,46.38
35,2007,6,Madhya Pradesh,Khargone / West Nimar,-1,-1,-1,-1
35,2008,6,Madhya Pradesh,Khargone / West Nimar,-1,-1,-1,-1
35,2009,6,Madhya Pradesh,Khargone / West Nimar,87.68,76.19,87.8,76.19
35,2012,6,Madhya Pradesh,Khargone / West Nimar,250,-1,154.55,-1
35,2013,6,Madhya Pradesh,Khargone / West Nimar,250,-1,174.92,-1
35,2014,6,Madhya Pradesh,Khargone / West Nimar,250,-1,187,-1
35,2015,6,Madhya Pradesh,Khargone / West Nimar,250,-1,213.09,-1
35,2016,6,Madhya Pradesh,Khargone / West Nimar,250,-1,230,-1
35,2017,6,Madhya Pradesh,Khargone / West Nimar,250,-1,246,-1
36,2000,6,Madhya Pradesh,Khandwa / East Nimar,-1,-1,-1,-1
36,2001,6,Madhya Pradesh,Khandwa / East Nimar,50,40,47.82,40
36,2002,6,Madhya Pradesh,Khandwa / East Nimar,-1,-1,-1,-1
36,2003,6,Madhya Pradesh,Khandwa / East Nimar,40,40,49.99,40
36,2004,6,Madhya Pradesh,Khandwa / East Nimar,50,40,53.2,40
36,2005,6,Madhya Pradesh,Khandwa / East Nimar,-1,-1,52.55,-1
36,2006,6,Madhya Pradesh,Khandwa / East Nimar,-1,-1,56.45,-1
36,2007,6,Madhya Pradesh,Khandwa / East Nimar,-1,-1,-1,-1
36,2008,6,Madhya Pradesh,Khandwa / East Nimar,-1,-1,-1,-1
36,2009,6,Madhya Pradesh,Khandwa / East Nimar,-1,-1,87.8,-1
37,2000,6,Madhya Pradesh,Sehore,-1,-1,-1,-1
37,2001,6,Madhya Pradesh,Sehore,37.5,40,47.82,40
37,2002,6,Madhya Pradesh,Sehore,-1,-1,-1,-1
37,2003,6,Madhya Pradesh,Sehore,40,40,49.99,40
37,2004,6,Madhya Pradesh,Sehore,40,50,53.2,50
37,2005,6,Madhya Pradesh,Sehore,53.75,49.08,52.55,49.08
37,2006,6,Madhya Pradesh,Sehore,54.12,50.6,56.45,50.6
37,2007,6,Madhya Pradesh,Sehore,-1,-1,-1,-1
37,2008,6,Madhya Pradesh,Sehore,-1,-1,-1,-1
37,2009,6,Madhya Pradesh,Sehore,100,87.5,87.8,87.5
37,2012,6,Madhya Pradesh,Sehore,231.43,-1,154.55,-1
37,2013,6,Madhya Pradesh,Sehore,274.44,-1,174.92,-1
37,2014,6,Madhya Pradesh,Sehore,300,-1,187,-1
37,2015,6,Madhya Pradesh,Sehore,300,-1,213.09,-1
37,2016,6,Madhya Pradesh,Sehore,220,-1,230,-1
37,2017,6,Madhya Pradesh,Sehore,208,-1,246,-1
38,2000,6,Madhya Pradesh,Raisen,-1,-1,-1,-1
38,2001,6,Madhya Pradesh,Raisen,40,45,47.82,45
38,2002,6,Madhya Pradesh,Raisen,-1,-1,-1,-1
38,2003,6,Madhya Pradesh,Raisen,40,40,49.99,40
38,2004,6,Madhya Pradesh,Raisen,40,40,53.2,40
38,2005,6,Madhya Pradesh,Raisen,52.78,50,52.55,50
38,2006,6,Madhya Pradesh,Raisen,50,50,56.45,50
38,2007,6,Madhya Pradesh,Raisen,-1,-1,-1,-1
38,2008,6,Madhya Pradesh,Raisen,-1,-1,-1,-1
38,2009,6,Madhya Pradesh,Raisen,90.5,104.44,87.8,104.44
38,2012,6,Madhya Pradesh,Raisen,-1,-1,154.55,-1
38,2013,6,Madhya Pradesh,Raisen,-1,-1,174.92,-1
38,2014,6,Madhya Pradesh,Raisen,250,-1,187,-1
38,2015,6,Madhya Pradesh,Raisen,200,200,213.09,200
39,2000,6,Madhya Pradesh,Vidisha,-1,-1,-1,-1
39,2001,6,Madhya Pradesh,Vidisha,50,50,47.82,50
39,2002,6,Madhya Pradesh,Vidisha,-1,-1,-1,-1
39,2003,6,Madhya Pradesh,Vidisha,50,50,49.99,50
39,2004,6,Madhya Pradesh,Vidisha,50,45,53.2,45
39,2005,6,Madhya Pradesh,Vidisha,50,45,52.55,45
39,2006,6,Madhya Pradesh,Vidisha,50,45,56.45,45
39,2007,6,Madhya Pradesh,Vidisha,-1,-1,-1,-1
39,2008,6,Madhya Pradesh,Vidisha,-1,-1,-1,-1
39,2009,6,Madhya Pradesh,Vidisha,91,91,87.8,91
39,2012,6,Madhya Pradesh,Vidisha,135,-1,154.55,-1
39,2013,6,Madhya Pradesh,Vidisha,132,-1,174.92,-1
39,2014,6,Madhya Pradesh,Vidisha,170.86,-1,187,-1
39,2015,6,Madhya Pradesh,Vidisha,200,250,213.09,250
39,2016,6,Madhya Pradesh,Vidisha,200,-1,230,-1
39,2017,6,Madhya Pradesh,Vidisha,200,-1,246,-1
40,2000,6,Madhya Pradesh,Betul,-1,-1,-1,-1
40,2001,6,Madhya Pradesh,Betul,44.44,37.5,47.82,37.5
40,2002,6,Madhya Pradesh,Betul,-1,-1,-1,-1
40,2003,6,Madhya Pradesh,Betul,45,40,49.99,40
40,2004,6,Madhya Pradesh,Betul,45,40,53.2,40
40,2005,6,Madhya Pradesh,Betul,45,40,52.55,40
40,2006,6,Madhya Pradesh,Betul,66.67,36.25,56.45,36.25
40,2007,6,Madhya Pradesh,Betul,-1,-1,-1,-1
40,2008,6,Madhya Pradesh,Betul,-1,-1,-1,-1
40,2009,6,Madhya Pradesh,Betul,84.29,74.76,87.8,74.76
40,2012,6,Madhya Pradesh,Betul,150,-1,154.55,-1
40,2013,6,Madhya Pradesh,Betul,300,-1,174.92,-1
40,2014,6,Madhya Pradesh,Betul,442.86,-1,187,-1
40,2016,6,Madhya Pradesh,Betul,400,-1,230,-1
40,2017,6,Madhya Pradesh,Betul,456.25,-1,246,-1
41,2000,6,Madhya Pradesh,Rajgarh,-1,-1,-1,-1
41,2001,6,Madhya Pradesh,Rajgarh,50,50,47.82,50
41,2002,6,Madhya Pradesh,Rajgarh,-1,-1,-1,-1
41,2003,6,Madhya Pradesh,Rajgarh,60,35,49.99,35
41,2004,6,Madhya Pradesh,Rajgarh,60,35,53.2,35
41,2005,6,Madhya Pradesh,Rajgarh,59.58,50,52.55,50
41,2006,6,Madhya Pradesh,Rajgarh,60.18,50.48,56.45,50.48
41,2007,6,Madhya Pradesh,Rajgarh,-1,-1,-1,-1
41,2008,6,Madhya Pradesh,Rajgarh,-1,-1,-1,-1
41,2009,6,Madhya Pradesh,Rajgarh,99.83,90,87.8,90
41,2012,6,Madhya Pradesh,Rajgarh,150,-1,154.55,-1
41,2013,6,Madhya Pradesh,Rajgarh,150,-1,174.92,-1
41,2014,6,Madhya Pradesh,Rajgarh,-1,-1,187,-1
41,2015,6,Madhya Pradesh,Rajgarh,200,-1,213.09,-1
41,2016,6,Madhya Pradesh,Rajgarh,250,-1,230,-1
41,2017,6,Madhya Pradesh,Rajgarh,250,-1,246,-1
42,2000,6,Madhya Pradesh,Shajapur,-1,-1,-1,-1
42,2001,6,Madhya Pradesh,Shajapur,50,41,47.82,41
42,2002,6,Madhya Pradesh,Shajapur,-1,-1,-1,-1
42,2003,6,Madhya Pradesh,Shajapur,50,32.5,49.99,32.5
42,2004,6,Madhya Pradesh,Shajapur,50,30,53.2,30
42,2005,6,Madhya Pradesh,Shajapur,47.5,40,52.55,40
42,2006,6,Madhya Pradesh,Shajapur,48.57,40.79,56.45,40.79
42,2007,6,Madhya Pradesh,Shajapur,-1,-1,-1,-1
42,2008,6,Madhya Pradesh,Shajapur,-1,-1,-1,-1
42,2009,6,Madhya Pradesh,Shajapur,59.75,50.33,87.8,50.33
42,2012,6,Madhya Pradesh,Shajapur,140,-1,154.55,-1
42,2013,6,Madhya Pradesh,Shajapur,140,-1,174.92,-1
42,2014,6,Madhya Pradesh,Shajapur,140,-1,187,-1
42,2015,6,Madhya Pradesh,Shajapur,147.78,-1,213.09,-1
42,2016,6,Madhya Pradesh,Shajapur,231.25,-1,230,-1
43,2000,6,Madhya Pradesh,Hoshangabad,-1,-1,-1,-1
43,2001,6,Madhya Pradesh,Hoshangabad,83,38.33,47.82,38.33
43,2002,6,Madhya Pradesh,Hoshangabad,-1,-1,-1,-1
43,2003,6,Madhya Pradesh,Hoshangabad,72.22,40,49.99,40
43,2004,6,Madhya Pradesh,Hoshangabad,100,40,53.2,40
43,2005,6,Madhya Pradesh,Hoshangabad,55,40,52.55,40
43,2006,6,Madhya Pradesh,Hoshangabad,55,40,56.45,40
43,2007,6,Madhya Pradesh,Hoshangabad,-1,-1,-1,-1
43,2008,6,Madhya Pradesh,Hoshangabad,-1,-1,-1,-1
43,2009,6,Madhya Pradesh,Hoshangabad,103.93,105.24,87.8,105.24
43,2012,6,Madhya Pradesh,Hoshangabad,150,-1,154.55,-1
43,2013,6,Madhya Pradesh,Hoshangabad,150,-1,174.92,-1
43,2014,6,Madhya Pradesh,Hoshangabad,192.86,-1,187,-1
43,2015,6,Madhya Pradesh,Hoshangabad,187.5,200,213.09,200
43,2016,6,Madhya Pradesh,Hoshangabad,244.44,-1,230,-1
43,2017,6,Madhya Pradesh,Hoshangabad,250,-1,246,-1
44,2000,1,Andhra Pradesh,Srikakulam,45.98,32.97,45.93,32.97
44,2001,1,Andhra Pradesh,Srikakulam,51.25,28.6,48.77,28.6
44,2002,1,Andhra Pradesh,Srikakulam,55.83,28.47,49.14,28.47
44,2003,1,Andhra Pradesh,Srikakulam,57.92,32.64,52.41,32.64
44,2004,1,Andhra Pradesh,Srikakulam,64.58,35.83,55.75,35.83
44,2005,1,Andhra Pradesh,Srikakulam,66.39,37.5,59.35,37.5
44,2006,1,Andhra Pradesh,Srikakulam,71.67,39.44,66.79,39.44
44,2007,1,Andhra Pradesh,Srikakulam,71.67,39.44,66.79,39.44
44,2008,1,Andhra Pradesh,Srikakulam,97.78,57.5,99.21,57.5
44,2009,1,Andhra Pradesh,Srikakulam,159.17,101.67,128.28,101.67
44,2012,1,Andhra Pradesh,Srikakulam,262.5,146.67,227.14,146.67
44,2013,1,Andhra Pradesh,Srikakulam,271.08,161.52,245.42,161.52
44,2014,1,Andhra Pradesh,Srikakulam,290.74,147.5,277,147.5
44,2015,1,Andhra Pradesh,Srikakulam,360.71,170,295.35,170
44,2016,1,Andhra Pradesh,Srikakulam,298.71,220.83,321,220.83
44,2017,1,Andhra Pradesh,Srikakulam,368,237.5,331,237.5
45,2000,1,Andhra Pradesh,Visakhapatnam,46.22,33.1,45.93,33.1
45,2001,1,Andhra Pradesh,Visakhapatnam,46.53,37.5,48.77,37.5
45,2002,1,Andhra Pradesh,Visakhapatnam,48.61,38.61,49.14,38.61
45,2003,1,Andhra Pradesh,Visakhapatnam,49.86,39.17,52.41,39.17
45,2004,1,Andhra Pradesh,Visakhapatnam,56.67,46.25,55.75,46.25
45,2005,1,Andhra Pradesh,Visakhapatnam,65.14,52.5,59.35,52.5
45,2006,1,Andhra Pradesh,Visakhapatnam,69.58,50.14,66.79,50.14
45,2007,1,Andhra Pradesh,Visakhapatnam,69.58,50.14,66.79,50.14
45,2008,1,Andhra Pradesh,Visakhapatnam,121.67,83.06,99.21,83.06
45,2009,1,Andhra Pradesh,Visakhapatnam,115,65,128.28,65
45,2012,1,Andhra Pradesh,Visakhapatnam,289.03,178.51,227.14,178.51
45,2013,1,Andhra Pradesh,Visakhapatnam,303.79,168.7,245.42,168.7
45,2014,1,Andhra Pradesh,Visakhapatnam,295.93,137.9,277,137.9
45,2015,1,Andhra Pradesh,Visakhapatnam,294.25,136.5,295.35,136.5
45,2016,1,Andhra Pradesh,Visakhapatnam,296.92,154.5,321,154.5
45,2017,1,Andhra Pradesh,Visakhapatnam,333.08,206.83,331,206.83
46,2000,1,Andhra Pradesh,East Godavari,46.03,33.07,45.93,33.07
46,2001,1,Andhra Pradesh,East Godavari,50.69,39.86,48.77,39.86
46,2002,1,Andhra Pradesh,East Godavari,48.53,38.82,49.14,38.82
46,2003,1,Andhra Pradesh,East Godavari,51.67,41.25,52.41,41.25
46,2004,1,Andhra Pradesh,East Godavari,55.28,47.5,55.75,47.5
46,2005,1,Andhra Pradesh,East Godavari,55.83,44.72,59.35,44.72
46,2006,1,Andhra Pradesh,East Godavari,79.17,61.11,66.79,61.11
46,2007,1,Andhra Pradesh,East Godavari,79.17,61.11,66.79,61.11
46,2008,1,Andhra Pradesh,East Godavari,125,86.39,99.21,86.39
46,2009,1,Andhra Pradesh,East Godavari,165,95,128.28,95
46,2012,1,Andhra Pradesh,East Godavari,244.1,165.07,227.14,165.07
46,2013,1,Andhra Pradesh,East Godavari,248.26,180.7,245.42,180.7
46,2014,1,Andhra Pradesh,East Godavari,326.67,187.5,277,187.5
46,2015,1,Andhra Pradesh,East Godavari,371.18,204.55,295.35,204.55
46,2016,1,Andhra Pradesh,East Godavari,431.58,252.08,321,252.08
46,2017,1,Andhra Pradesh,East Godavari,454.55,254.55,331,254.55
47,2000,1,Andhra Pradesh,West Godavari,45.97,33.08,45.93,33.08
47,2001,1,Andhra Pradesh,West Godavari,46.42,38.08,48.77,38.08
47,2002,1,Andhra Pradesh,West Godavari,46.39,37.67,49.14,37.67
47,2003,1,Andhra Pradesh,West Godavari,53.61,44.17,52.41,44.17
47,2004,1,Andhra Pradesh,West Godavari,65,52.36,55.75,52.36
47,2005,1,Andhra Pradesh,West Godavari,75.56,59.44,59.35,59.44
47,2006,1,Andhra Pradesh,West Godavari,77.92,61.39,66.79,61.39
47,2007,1,Andhra Pradesh,West Godavari,77.92,61.39,66.79,61.39
47,2008,1,Andhra Pradesh,West Godavari,102.92,75.28,99.21,75.28
47,2009,1,Andhra Pradesh,West Godavari,162.5,119.17,128.28,119.17
47,2012,1,Andhra Pradesh,West Godavari,241.25,192.9,227.14,192.9
47,2013,1,Andhra Pradesh,West Godavari,258.41,204.95,245.42,204.95
47,2014,1,Andhra Pradesh,West Godavari,282.29,236.31,277,236.31
47,2015,1,Andhra Pradesh,West Godavari,295.55,226.45,295.35,226.45
47,2016,1,Andhra Pradesh,West Godavari,322.09,260.73,321,260.73
47,2017,1,Andhra Pradesh,West Godavari,414.08,279.9,331,279.9
48,2000,1,Andhra Pradesh,Krishna,45.97,33.11,45.93,33.11
48,2001,1,Andhra Pradesh,Krishna,64.3,42.22,48.77,42.22
48,2002,1,Andhra Pradesh,Krishna,65.42,40.97,49.14,40.97
48,2003,1,Andhra Pradesh,Krishna,65.97,38.19,52.41,38.19
48,2004,1,Andhra Pradesh,Krishna,66.94,39.31,55.75,39.31
48,2005,1,Andhra Pradesh,Krishna,67.08,40.42,59.35,40.42
48,2006,1,Andhra Pradesh,Krishna,70.15,42.79,66.79,42.79
48,2007,1,Andhra Pradesh,Krishna,70.15,42.79,66.79,42.79
48,2008,1,Andhra Pradesh,Krishna,113.06,76.94,99.21,76.94
48,2009,1,Andhra Pradesh,Krishna,132.5,97.92,128.28,97.92
48,2012,1,Andhra Pradesh,Krishna,215,149.77,227.14,149.77
48,2013,1,Andhra Pradesh,Krishna,226.39,167.5,245.42,167.5
48,2014,1,Andhra Pradesh,Krishna,267.74,190.8,277,190.8
48,2015,1,Andhra Pradesh,Krishna,318.75,213.64,295.35,213.64
48,2016,1,Andhra Pradesh,Krishna,335.42,191.27,321,191.27
48,2017,1,Andhra Pradesh,Krishna,388.91,258.44,331,258.44
49,2000,1,Andhra Pradesh,Guntur,45.97,33.13,45.93,33.13
49,2001,1,Andhra Pradesh,Guntur,52.22,40.83,48.77,40.83
49,2002,1,Andhra Pradesh,Guntur,50.83,40,49.14,40
49,2003,1,Andhra Pradesh,Guntur,62.5,41.39,52.41,41.39
49,2004,1,Andhra Pradesh,Guntur,65.97,42.64,55.75,42.64
49,2005,1,Andhra Pradesh,Guntur,57.5,43.19,59.35,43.19
49,2006,1,Andhra Pradesh,Guntur,74.17,53.89,66.79,53.89
49,2007,1,Andhra Pradesh,Guntur,74.17,53.89,66.79,53.89
49,2008,1,Andhra Pradesh,Guntur,111.81,81.39,99.21,81.39
49,2009,1,Andhra Pradesh,Guntur,154.17,109.09,128.28,109.09
49,2012,1,Andhra Pradesh,Guntur,276.85,204.17,227.14,204.17
49,2013,1,Andhra Pradesh,Guntur,298.81,228.75,245.42,228.75
49,2014,1,Andhra Pradesh,Guntur,300,266.67,277,266.67
49,2015,1,Andhra Pradesh,Guntur,332.5,286.11,295.35,286.11
49,2016,1,Andhra Pradesh,Guntur,346.83,292.3,321,292.3
49,2017,1,Andhra Pradesh,Guntur,358.25,310.38,331,310.38
50,2000,1,Andhra Pradesh,S.P.S. Nellore,45.98,33.2,45.93,33.2
50,2001,1,Andhra Pradesh,S.P.S. Nellore,49.58,35.28,48.77,35.28
50,2002,1,Andhra Pradesh,S.P.S. Nellore,43.33,36.11,49.14,36.11
50,2003,1,Andhra Pradesh,S.P.S. Nellore,51.39,38.06,52.41,38.06
50,2004,1,Andhra Pradesh,S.P.S. Nellore,54.17,39.03,55.75,39.03
50,2005,1,Andhra Pradesh,S.P.S. Nellore,55.56,39.86,59.35,39.86
50,2006,1,Andhra Pradesh,S.P.S. Nellore,56.67,40.56,66.79,40.56
50,2007,1,Andhra Pradesh,S.P.S. Nellore,56.67,40.56,66.79,40.56
50,2008,1,Andhra Pradesh,S.P.S. Nellore,77.64,59.17,99.21,59.17
50,2009,1,Andhra Pradesh,S.P.S. Nellore,117.08,82.92,128.28,82.92
50,2012,1,Andhra Pradesh,S.P.S. Nellore,188.32,154.55,227.14,154.55
50,2013,1,Andhra Pradesh,S.P.S. Nellore,264.37,221.46,245.42,221.46
50,2014,1,Andhra Pradesh,S.P.S. Nellore,338.5,288.61,277,288.61
50,2015,1,Andhra Pradesh,S.P.S. Nellore,334,284.9,295.35,284.9
50,2016,1,Andhra Pradesh,S.P.S. Nellore,390.55,317.89,321,317.89
50,2017,1,Andhra Pradesh,S.P.S. Nellore,335.42,290.08,331,290.08
